rating,text,title,user/userLocation/name,user/userLocation/shortName,user/username,publishedDate
5,Great whiskey tasting with Adam at Eliksir. We have had a wonderful time with a group of girls. I can recommend coming here for a tasting.,Great whiskey tasting,,,annaelisabethm2015,2024-02-03
4,Good whiskey tasting with good presentation. Got a free drink for leaving a review. Nice guy who had his first presentation.,Whiskeytasting,,,Vacation54324738278,2024-02-03
5,"Adam was a great host, givning us a fun whiskey tasting experience :) he had a lot of knowledge and made the whole table laugh many time!",Whiskey tasting!,"Kleppesto, Norway",Kleppesto,110emmad,2024-02-03
5,"We had a whiskey tasting with Adam. He was super nice and nice and said I could get a drink if I gave a review on Tripadvisor. So then I replied ""cheers"".",🥃👍🏻,,,inakV2418LM,2024-02-03
5,"We had an incredible meal here tonight! On arrival we were greated by friendly welcoming staff. The pre dinner cocktails were exceptional and the polish champagne is a must try! We had the taster menu with cocktail pairing which is their signature. Every dish is perfectly cooked and paired with the drinks. Our waiter Maciej was brilliant, perfect English speaking and very knowledgeable and helpful. 
We had  a fantastic all round experience and can't recommend them highly enough.",Fantastic tasting menu,,,E7451ZNjamesp,2024-02-02
5,"Quality, workmanship and flavors par excellence. Smoked beetroot steals my heart and taste buds. A dinner full of flavours, colors and surprises. Top-shelf service. 
It's very nice to spend an evening in such a place with such food and among such people.",Par excellence,,,micha_694,2024-02-02
5,"Definitely worth coming here!
Was here with my boyfriend and we were both happy.
Nice service, flawless dishes that are combined with great cocktails. 
Executive sketch 🤌",Best restaurant,"Stockholm, Sweden",Stockholm,AntoniaO193,2024-02-02
5,"Amazing gin and whiskey tasting with very interesting stories and explanation about roots of these alcohols.
Totally recommend to both whiskey and gin lowers.
Adama was great bartnender and storyteller:)",Gin and whiskey tasting,,,H8523BMmichalk,2024-02-01
5,"We spent a lovely evening at the bar in the company of Mr. Damian, who conducted a whiskey tasting and talked about them with great passion and professionalism. Very tasty cuisine, elegant interior. A well-stocked bar. I heartily recommend it.",Whiskey tasting,"Gdansk, Poland",Gdansk,jnanowski,2024-01-28
5,Lovely atmosphere in the restaurant and the staff were very professional. We had the tasting menu with cocktail pairing and it was very tasty.,Exclusive restaurant,"Bergen, Norway",Bergen,W4894AIjuneh,2024-01-27
5,"Marta's full professionalism in presentation. 
It was very nice to hear :) 

And the drinks and food are world-class 
We will definitely come back",We recommend,"Gdansk, Poland",Gdansk,528milenac,2024-01-26
5,"Great service, food and cocktails! The interior is fantastic. Next time we will have the tasting menu with cocktail pairing.",Great food and cocktails,,,fxj2024,2024-01-22
5,"Great place ❤️ We've had a tasting dinner with cocktail pairing and it was a great experience in every respect, right from crossing the threshold of Eliksir.
Delicious, beautifully presented food and cocktails, plus friendly and competent service and a warm atmosphere in a well-kept interior.
Total delight, we will come back!","Delightful place, great cuisine and cocktails!",,,juliamJ9633UQ,2024-01-21
5,"This is the best place I have been to for cocktail pairings and guests. The professional service of Mr. Mateusz made it possible to crown a wonderful birthday evening with his wife. The food is delicious. Top-class cocktails. The price is also reasonable. I will definitely come back here, willingly at different times, in different company and for different occasions.

I must write once again: there is no better place when it comes to service and creating alcoholic cocktails.",A unique place that is waiting for its star.,,,Guide241054,2024-01-19
5,"I visited this place with my friend - we were looking for good whisky and opportunity to smoke some cigars - we couldn’t have chosen better. Wonderful place with a room dedicated to cigar smoking. At the begining we chosed the cigar with Mr Bartosz. His great knowledge and helpfulness was crucial, as we are begginers of this mystery :) After we sat in the room he assisted us and helped with first steps.
Later we were approached by Mr Maciej with whom we spoke about whisky. Everything was delivered straight to our smoking room, which was really conveniente. 
To sum up - You just need to visit the place!",Whisky and cigars - excelente,,,939rafa_,2024-01-14
5,"Awesome all round experience of great piece of art with very nice taste. My tongue really felt as if its in heaven already…..

Thanks to the wonderful team of Eliksir 🙏",Experience which shouldn’t be ignored,,,shivendrad2024,2024-01-13
5,Great food and experience. Interesting and exciting dishes and pairing with cocktails. The evening was very enjoyable.,Exiting dishes,"Sandefjord, Norway",Sandefjord,fruity_sensation,2024-01-13
5,"Tasting menu was fantastic. Great variations, and  good options for non-alcoholic and vegetarian guests. Nice and funny waitors.","Expermental gourmet, with success.","Sandefjord, Norway",Sandefjord,kenlY6605SH,2024-01-13
5,"We had a 6-course tasting with cocktails. All dishes 10/10, cocktails perfectly matched to the flavors of the dishes. We should also mention the service :) Mrs. Marta spoke beautifully about the dishes! Thank you for a brilliant experience and service 11/10. ",It was a unique culinary experience,,,karolak927,2024-01-08
5,"We decided to go to Elixir for tasting menu paired with regular and non alcoholic drinks

Mateusz was our waiter and he did a great job explaining food and drinks. He also brought a lot of relaxed and fun atmosphere to the table so even having tasting menu we felt like at home 

Food was great, fresh local ingredients, traditional Polish cuisine with a twist 

Drinks pairing will satisfy a lot of people, we are not a massive fans of whiskey but drinks were made perfectly. Alcohol free drinks were great to 

Highly recommended place  ","Great experience with nice food, drinks and amazing staff ",,,adriandC6221DK,2024-01-08
5,"We enjoyed the evening to the fullest. Everyone in service was very nice and accommodating and our waitress (Magda?) was adorable! 
The food was cleverly seasoned and truly pure enjoyment! Eliksir also leaves nothing to be desired when it comes to cocktails. All cocktails are also available in non-alcoholic versions. So if you are in Gdansk you should definitely secure a table here! Price-performance ratio was also great here. 👌🏽👌🏽👌🏽 Absolute recommendation",Incredibly good!! 6 stars ⭐️⭐️⭐️⭐️⭐️⭐️,"Jena, Germany",Jena,2GenussLiebende,2023-12-28
5,"From the moment we entered until we left, we were very nicely and professionally welcomed. We were greeted by a very nice and experienced woman. She told us briefly about the place. 
Great atmosphere and delicious cocktails. Mr. Damian is friendly and has extensive bartending knowledge. We will definitely come back :)",Basia,,,Barbrrra,2023-12-15
5,"A fantastic place. Delicious drinks, nice staff, competent and very nice bartender Adam. Couldn't recommend more :)",Amazing !,,,emiliaw2021,2023-12-12
5,"One of the places worth visiting to sit down and have a drink prepared by Bartender Damian, it is worth returning here for any occasion or not.",where to drink and relax? in Eliksir in Gdańsk,,,Navigate45816156656,2023-12-12
5,The drinks invented and served by bartender Damian were a brilliant response to our suggestions. We will come back,A unique place on the gastronomic map of Gdańsk. It's worth coming back.,,,lopker_gda,2023-12-12
5,"The food is amazing, the service is top notch.
We felt taken care of. I will definitely recommend.
Everyone is happy 😊
",Best service / Awesome food / we higly recommend!,,,937patrycjam,2023-12-12
5,"An absolute gem of a place. The food and drinks were second only to the service we received. But back to the food.. we had the tasting menu with the cocktail pairing and words don’t do it justice. Amazing detail from the garnish to the actual taste, delicious. Our main waiter “Piotr”, was friendly and gentleman like, explained the dishes and pairings perfectly and answered all questions, courteously and effectively. Other staff members were accommodating and friendly. A great place to visit, thank you all for a wonderful evening. A great birthday dinner ❤️",Definitely worth a try.,"Arendal, Norway",Arendal,Sunshine31839198519,2023-12-10
5,Fantastic experience with a tasting menu. We celebrated my boyfriend’s birthday and the waiter Mateusz made the experience perfect. We will come back soon!,Perfect from start to finish,"Oslo, Norway",Oslo,J5906ARjulias,2023-12-10
5,"We had the tasting menu with cocktail pairing. Our server Mateusz did a great job presenting the dishes - and the inspiration and history behind them, as well as the cocktails.

The flavors we’re fantastic, diverse and interesting at the same time, using local flavors with a modern twist.

The portion sizes were large for 7 courses, and I would recommend going hungry, and not eating too much of the bread served as a starter.",Modern classic,,,562mortena,2023-12-10
5,excellent food and great service. Mrs. Marta's professional approach added even more to the phenomenal tasting menu,I recommend the restaurant with all my heart,,,227emiliat,2023-12-04
5,"delicious cocktails, tartare, home-made bread and amouse bouche, plus nice service from Mr. Damian and pleasant music from the 1950s. I heartily recommend it.",a delicious tour of flavors,,,Journey785869,2023-12-03
5,"I've never experienced anything like this! From the very moment I entered, I felt taken care of, and the favorable atmosphere only enhanced the charming stay in the restaurant. At first I ordered beef tartare, which gave me goosebumps. Main course - kaszotto with emmer, I consider it an absolute masterpiece. Thanks to the virtuosos in their profession, i.e. the staff (Mr. Maciej) and the kitchen. I can't wait to come back.",Unforgettable moments in such a fabulous place,"Poznan, Poland",Poznan,Coastal19049121271,2023-11-30
5,"We had a really pleasant evening here. The meat-free tasting menu was even better than we anticipated, with some very unusual mixes of flavours. We definitely recommend getting the cocktails pairing - the restaurant did a great job and they really complement your meals! Our waiter, Maciej, was also adding to the experience with his friendly yet professional descriptions of the meals.
Overall, we highly recommend the place!",A wonderful experience,,,danielrZ6743AL,2023-11-30
5,"Absolute ""must visit"" when it comes to cocktails in 3city. My wife and I, had a chance to enjoy tasting set of cocktails served by Marcin.  Due to driver-duty, i was forced to have the non-alcoholic version, but it didn't make the experience worse at all. Marcin's Tales about drinks he served were as delightful as those beverages themselves. While enjoying drinks, you'll be able to grab a cigar from their selection and spend some time chilling in the well-ventilated lounge. Superb place for all fellow aficionados.

We'll definitely come back and grab something to eat next time.",Best drinks in gdańsk,,,dominikb218,2023-11-30
5,"The best food I have ever eaten in my life so far. The food was food, but that was not enough, because the waiter himself, Maciej, looked after our table from the very beginning to the end in a very professional way. He took us to a different level of understanding food, which was proposed by the waiter Maciej.
Guest service at the highest level. I will definitely go back there again. :)","Brilliant food, brilliant service by the waiter Maciek.",,,marekpS4691HQ,2023-11-30
5,I found this place by accident and I don't regret trying the local cuisine! The dish was amazing and the whole thing was made more pleasant by the great service of Mr. Maciej. I will definitely come back to try other items. ,An unforgettable visit!,,,agnieszkapZ1804UV,2023-11-29
5,"The restaurant is simply extraordinary. Great atmosphere, delicious dishes. Dinner was a real feast for the senses. A perfectly selected tasting set. The whole evening was wonderful. We were served by the waiter Maciej, who was extremely professional, which made the evening in the restaurant even more wonderful.",Amazing experience,"Gdynia, Poland",Gdynia,fomm405,2023-11-28
5,"Very good food, nice and cozy atmosphere.
Marta was our guide in the world of delicious tasting menu dishes, thanks to Marta we discovered a lot of interesting facts. Very nice and professional service. I highly recommend this place! ",Elixir Gdansk,,,Q2449QFkristinak,2023-11-26
5,"We had the BEST experience at our cocktail tasting session. Adam was informative, fun and efficient, a very good bartender. I would highly recommend this  - a great time!!",A great night!,"Letchworth Garden City, United Kingdom",Letchworth Garden City,francest449,2023-11-25
5,"Phenomenal flavors, original textures and compositions of dishes, multitude of taste sensations, excellent presentation of dishes prepared by Mr. Maciek, both in the flavors of the dishes and in the cocktails served with them, you could feel the passion and love for creating new experiences.... A firecracker! ",A firecracker of experiences!,,,W2094WMewar,2023-11-25
5,"We went there for whiskey tasting, such an amazing experience. Bartender filled us in on history and whiskey distillation, it was so interesting. Also he talked very engrossing about each one of the whiskey we were given to taste. Food was delicious! We highly recommend!",Whiskey tasting,,,adakT3992LE,2023-11-24
5,"Eliksir has long been on my culinary list of places to visit. I had the pleasure of trying chef Paweł Wątor's dishes a few years ago at one of the events. First of all, a place with a large selection of original cocktails and various types of drinks could only be a plus. What impressed me was the atmosphere, freedom and enthusiastic waiter service, especially thanks to Mrs. Marta and the rest of the team (sorry, I don't remember their names). We started the dishes with a delicious Martini cocktail, a good choice made us want more and more of such delicacies. In short, sturgeon tartare, Złotnicki bacon and Kashubian dessert will remain in our memory for a long time. There is a lot of emphasis on product quality. I HIGHLY encourage everyone to visit Eliksir. After my experience in Scotland with star restaurants, I would like Michelin inspectors to notice Pomerania, because there are many places here that deserve attention. It was a pleasure for us to try Chef Wątor's dishes. Well done to the team. One of the best tasting menus this year.💪💪💪 And there were a few stars 😀😀 see you next year, best regards, Michał from Edinburgh",Elixir is my Sea of ​​​​opportunities in Pomerania 😎😎😎 masterful combination of cocktails with dishes.,"Edinburgh, United Kingdom",Edinburgh,misiekds5,2023-11-21
5,"The visit to the restaurant was a great experience. Each of the dishes served was perfect. The cocktails served were perfectly balanced. Great service provided by the waiter Maciej, who talks wonderfully about all the dishes served.",Extraordinary cuisine and professional service,,,joannasI3591TY,2023-11-16
5,Beautiful restaurant. Fabulous cocktails and great tasting menu. Thanks to Maciej our waiter who was very helpful.,Wonderful visit,"Wolverhampton, United Kingdom",Wolverhampton,Lauratalbot84,2023-11-13
5,Visited asa party of 4 adults and 5 children. The children all are from the Al a carte menu and the adults enjoyed the amazing tasting menu served expertly by Maciej. He talked us through each course with exceptional English. We paired the tasting menu with the cocktail flight which were all extremely well paired to the courses. Thank you again.,Exceptional,,,Daydream42865377062,2023-11-13
5,"Absolutely hands down the best restaurant/dining experience in Gdansk. The tasting menu with cocktail paring was sublime, staff attentive and very accommodating especially with the children in our group. If you are staying in Gdansk this restaurant is a must if you like beautifully cooked and presented food. Every course was described to us and each cocktail complemented the food perfectly. I will be back to gorgeous Gdansk and this restaurant will be top of our list!",AMAZING!,"Bridgnorth, United Kingdom",Bridgnorth,zoeg407,2023-11-12
5,"We ordered sour rye soup, beef tartare, beef tenderloin and gnocchi from the seasonal menu. Everything was delicious and prepared with the utmost attention to detail. The service was very friendly, especially Mr. Maciej who served us.",A place definitely worth visiting,,,ma_gorzatakR9322UO,2023-11-12
5,The place is definitely worth recommending. Amazing food for seekers of new flavors and more. Excellent service provided by Mr. Maciej.,10/10 definitely recommend,,,512wiktork,2023-11-12
5,"We had a great experience at Eliksir. Both the food and the service were great. Maciej took great care of us and presented the dishes for us and suggested drinks and wine for each course. 

We highly recommend trying the tasting menu",Great food experience,,,eriktR6269BX,2023-11-11
5,"Extremaly tasty food and drinks. What deserves its separate mention is how we were guided with the selection of our dishes and drinks by our server (Mr Maciej) - we're sure that it went this great mainly because of him and how he was able to recommend every item that we have ordered.
We will definetely consider visiting Elixir again - whether it's for food or drinks, or both! ",Amazing overall experience,,,714filipg,2023-11-11
5,"Delicious cuisine, very good service. Greetings to Mr. Maciej 😁 the bacon was a 10/10 choice, brilliant ",Perfect,,,586martynal,2023-11-11
5,"Lovely place, slightly outside the city centre.
Everything was taken care of down to the smallest detail, the staff were very kind, especially Marta.
Excellent meat and special starters.
Endless selections of cocktails.
I obviously recommend this restaurant! ",Excellent price and Gdansk,,,Global26300722274,2023-11-10
5,"Amazing cocktail experience, definitely the best in Gdansk!
From the moment you step foot in the restaurant, you can feel the very relaxed atmosphere with a piano bar feel. As we were shown to our seats at the bar, we were given some interesting information about the bar/restaurant.
Bartosz was our mixologist and he was so informative about the 5 fabulous cocktails he made us-one was nicer than the other. At the end, we asked Bartosz to make us 2 unique cocktails, which he did, and they were brilliant. 
This was truly a 5* experience all round- atmosphere, service, cocktails and environment. I would highly recommend at least one visit here when in Gdansk. I'm already looking forward to my return visit! ",Best in Gdańsk!,"Dumbarton, United Kingdom",Dumbarton,KirstyT513,2023-11-07
5,"I took part in a bartending course under the supervision of Bartosz - it was great, a lot of knowledge and great taste!",Bartending course,,,Jet64258828111,2023-11-05
5,"Great place!!! The cuisine is amazing, unobvious and regional. I recommend it, I will definitely come back!!!",I recommend!,,,44klaudiag,2023-11-05
5,"A fantastic dining experience beyond the ordinary.  Excellent service with great commitment, especially from our waiter Maciej. Highly recommended",A magical evening,,,E9483YWmariaa,2023-11-04
5,"I've been in this restaurant with my friend.
First we enjoy time in restaurant with lovely service, then we go to cigar lounge, when we get perfectly fit cigars and some great cocktails!",great time!,,,matthk7,2023-11-04
5,"From the very moment we entered, we were served very nicely. Mr. Maciej took amazing care of us. He always showed up at the perfect time and wasn't pushy. He talked about the dishes with passion and positive energy, he was very sure of what he was saying, so he completely bought us. 
The food itself was amazing! From the appetizer to the dessert itself. Mr. Maciej perfectly matched our drinks to the main course.
And a plus for good music that made the time more pleasant.
Not only will we recommend it, we will be happy to come back. ",Amazing experience with great service,,,alinakT1134SE,2023-11-04
5,Absolutely briliant experience. All the food from the start to desert was amazing  and coctail paring makes it eaven more unique experiance (sweet drink based on whisky was a perfect match with meat). Big thanks to the waiter Maciej who is a real profesional and gives a very detailed information about all of the dishes,Unique experiance,,,Relax722620,2023-11-04
5,"This beautiful restaurant just outside the old/main city is worth the ride! We decided to choose several dishes from the a la carts menu together with the recommended cocktails by Maciej! 

This very friendly waiter has some great knowledge about the food and cocktail pairing. He takes his time to explain every dish and the expression of the cocktail flavours!

The setting of the restaurant was relax, good music, nice ambience and comfortable seating:)!

We started with the beef tartar and apple m’ mustard cocktail. Second dish was the pate with paradise bird and as a main we had the pork belly! 

Every dish and cocktail was beyond our expectations. Surly worth it to be recommended in the Michelin guide if there would be any in Gdańsk!! 

#michel #finedining #goodfood #cocktail",Unique cocktail and food pairing experience,"Heerhugowaard, The Netherlands",Heerhugowaard,Excursion47074440442,2023-11-04
5,"Absolutely a must be place if you are looking not only for amazing food, but also adventure through whole variety of tastes and experience like you never had before. We tried  regular tasting menu with cocktails paring, from the very beginning you could see a tromendous effort put into preparation of the dishes and drinks. It was really hard to pick and choose the best from this 6 course evening as each of them was great. With that we cannot forget about Bartenders, who went above and beyond themselves when it comes to ideas and preparation of cocktails.
Eliksir is a place that won't only serve you with high quality food and divine taste, but it is mostly the place where you can find experience, memories and one of the best atmosphere.
Kudos to our Waiter and Master of the whole evening - Maciej. :) He created a warm and interesting adventure for us through forest, sea and our local land.
","Evening of amazing food, cocktails and experience",,,DamianH534,2023-11-03
5,"We came for a tasting menu and experienced the best tastes bomb so far in life. We spent over 3.5 h and at the end felt like home. The amount of different tastes on each of a plate makes you feel you tried all possible flavours that night, so to surprise you more, you will get a cocktail alongside that will match perfectly the dish you have. With amazing service of Maciej the night was even more impressive, while he was introducing to each of a dish with such a great passion and sharing curiosities about things you have in front of you. Highly recommended!",Amazing food experience and best service!,,,772szymonk,2023-11-03
5,"Absolutely great experience. Everything was on point, the vibe of the place, the design and most of all - the staff. Very professional team, the food was simply melting in our mouths. We will certainly come back soon!",Satisfied clients,"Vienna, Austria",Vienna,174heym,2023-11-01
5,"Food was amazing. Our server Marta was very Nice and helpful and she did a very good job. Amazing decoration, music and overall experience was magnifique. ",Great experience,"Basel, Switzerland",Basel,Gogysniper,2023-11-01
5,"We were on a bartending course as a family. Great fun and a lot of knowledge gained. Mr. Bartosz runs the workshops brilliantly, he suggested brilliant drinks that tasted delicious despite different preferences. The bar is very nicely decorated and has good music. We recommend it wholeheartedly!",A visit to Elixir,,,202pawelr,2023-10-29
5,"This was an exceptionel evening, where especially Maciek took us through an 8 course dinner with matching cocktails. The Food was amazing and the cocktails likewize, and both was with lokal polish ingrediens and presented superb.
We Would definetly recommend a visit. We were 8 friends in the group.

Best regards from Denmark ",Wonderfull Food and cocktail experience in Gdansk,,,Z3699EJbrianj,2023-10-28
5,Great food and great cocktails. Exciting to try local ingredients. Really nice serving. Maciek was very service minded.,Super service,"Varde, Denmark",Varde,Venture40532713998,2023-10-28
5,Nice place and good service by Maciek. Different and good drinks to taste.  Super service. Thanks for a great evening.,Cocktail tasting,,,martinek579,2023-10-28
5,Great cocktail tasting with the waiter  Maceik - super service - thanks for an unforgettable evening.,Cocktail tasting,,,ashildmyhrenp,2023-10-28
5,We really recommend this restaurant! It’s a modern and a cozy place where you can celebrate any special occasion with amazing food assisting. Every bite of every meal was a journey. You can order here very unique flavours and extraordinary drinks.,You won’t regret it,,,M3603ZIemiliag,2023-10-27
5,"My sister and I visited Eliksir for the taster menu with cocktail pairing. The idea of cocktail pairing was a refreshing and quite unique experience. Mateusz was professional and personable. He made the dining experience even more enjoyable without being overbearing.
We sat at the bar after the meal, the bar staff are very knowledgeable about the huge range of spirits available.
Note: it is not in central Gdańsk but easy (and cheap) by Uber or taxi. It’s so worth the trip!",Wonderful Experience,"Preston, United Kingdom",Preston,AndreaS989,2023-10-25
5,"Mr. Maciek - perfect service at the highest level. The food is delicious, especially the seasonal perch. A very successful evening ","Very good food, great service ",,,137weronika_,2023-10-21
5,"A really good experience in Gdansk! Great food and Peter made the evening even better with his good presentation of the food and drinks.

Highly recommended!",Fine dining in Gdansk,"Oslo, Norway",Oslo,danieljorg,2023-10-13
5,"Our waiter Peter din an extraordinary job. Both food and drinks, as well as the presentation, was perfect.",Amazing experience,"Baerum Municipality, Norway",Baerum Municipality,AndersBond,2023-10-13
5,I was in Eliksir with my best friend on dinner and few alco samples. Waiter Maciek has a big knowledge about connection between alcohol and dishes! This was very amazing experience.,Evening with friend,Poland,Poland,781damianz,2023-10-11
5,"Celebrating a special occasion with friends is even better in special place. This restaurant is a perfect spot for that. We had an opportunity to try coctail tasting with wonderful and experienced service, who did a great job taking care of us during that evening. It wasn't our first time there and definitely not the last one.",Add some spark to your evening and visit Eliksir,,,Passport24745097180,2023-10-11
1,"I do not recommend it, I made a reservation well in advance - unfortunately it was canceled by the restaurant for no reason just a few days before the visit",Reservation canceled,"Warsaw, Poland",Warsaw,Mikolaj79,2023-10-11
5,"Phenomenal place! I am very impressed with the kitchen. Dishes composed on the basis of Polish products at a high level. Amazing flavor combinations. An additional complement to the evening was the professional service who spoke passionately about the dishes served.
It was a great time. I wholeheartedly recommend it to everyone.",Phenomenal experience,,,R3891UNpaulinar,2023-10-10
1,"Unfortunately, I do not recommend it, the restaurant canceled the reservation made a month in advance the day before!!! Such behavior is not serious",Cancels reservations,Poland,Poland,Sightseer06551088179,2023-10-10
5,"It was one of the best experience I have had in my life. Food was amazing, waiters were so so welcoming and nice to us. Price and portions were perfect!!!! Definitely top place to visit. Warm hugs from Estonia💗💗💗",Must try and also come back!,,,elizavetav825,2023-10-06
5,"This was one of the best dinner experiences of my whole life. Lovely waitress, amazing cocktails and foods. Very affordable as well and truly a nice atmosphere!","Great experience, beautiful interior and good food.",,,D6363WIannae,2023-10-06
5,"Wow, what an experience. This truly is a must stop when visiting. We had a 3 course pairing transitioning evening that pushed our taste buds. 

I really appreciated our server taking the time to explain each food to drink plating we received. Thank you, I believe his name was Peter.

It's a local delicacy not to be missed.",Mmmm,,,sarahsV2441RS,2023-10-02
5,Everything tasted amazing and was told in an interesting way. We would like to thank Mr. Maciej for making this event pleasant. We will definitely come back with friends for the tasting menu!,The cuisine is of a very high standard,,,310mariuszt,2023-10-02
5,"Fantastic welcome from our host Maciej. Delicious food and nice atmosphere.
We ordered a 6-course tasting menu, with accompanying cocktails. Well worth a visit.",Lovely evening,"Haugesund, Norway",Haugesund,robertsv76,2023-10-01
5,"Fantastic evening at Eliksir, with tasting menu and accompanying cocktails. Our lovely waiter, Maciej guided us through each dish with good humor and enthusiasm😍 Thank you for us, and see you again 🌸😃","Lovely atmosphere, great service and fantastic food!",,,Companion20891071378,2023-10-01
5,"Great tasting menu and amazing pairing. Perfect fit. Great service - best regards, Mrs. Agnieszka.",Super menu.,"Goreczyno, Poland",Goreczyno,WojtekMik,2023-09-30
5,"We would like to thank Mrs. Agnieszka and the entire Eliksir Restaurant team for an amazing culinary experience. We took advantage of the tasting menu and cocktail painting. Amazing flavors, extremely nice service and atmosphere. We will definitely come back :) ",Insane flavors 😊,,,W2800BElindab,2023-09-30
5,"Absolutely outstanding- the staff, the food, the drinks, the interior design and the background music (!). Everything goes together beautifully and creates this one of a kind experience. Huge thanks to our amazing waiter Maciej for being our guide on this culinary journey. Very professional and SO kind. Definitely a place revisit!",Simply amazing,"Szczecin, Poland",Szczecin,236majao,2023-09-29
5,"A fantastic place, worth recommending, and the service provided by Mrs. Agnieszka is at the highest level. 
I recommend ",I recommend.,,,467klaudiaj,2023-09-28
5,I've never had such good cocktails!  This is The Art! I'm glad I found this place and recommend it to everyone! Thank You Bartosz!,Best experience,,,A4175GRjuliap,2023-09-28
5,Spectacular place with amazing bartender Bartosz ! We came for coctail tasting and after first coctail You can tell that You deal with pure proffesional - watching him preparing drinks was sensational ! I recommend this place for everyone that expect unforgiven experience,Extraordinary,,,Q8503YCmateuszb,2023-09-28
5,"Wonderful place with great decoration and climate. The drinks were surprisingly good and well thought, it was a pleasure to see the craft of a very talented bartender Bartek. If you’re looking for a cosy place with best alcohol in Tricity you must come here ",Best liquor-related experience of this summer,,,borysk186,2023-09-28
5,"I highly recommend the Eliksir restaurant, especially Mr. Bartek - he can create wonderful drinks that you will remember for a very long time. We will definitely come here again. 
",Fantastic place,,,A3114UKaniak,2023-09-28
5,"The food, service and ambience were absolutely fantastic. We ate a la carte, 3 courses. You can also get your money's worth here with vegetarian and vegan options. Maciej explained the food and drinks and their components to us and was super nice. My favorite was the beetroot on cashew cheese with dill chips, but the Emmer Kashotto and the puff pastry dessert were also very good.",Good food in a nice atmosphere with good cocktails,,,luisabP5132EY,2023-09-27
5,"It was a completely successful evening. Service, ambience, food, cocktails were excellent. 
Maciej gave us excellent recommendations and descriptions of the food and cocktails. The cocktails went perfectly with the food.
It was a perfect evening.",Perfect evening,,,Culture03560228064,2023-09-27
5,"Interesting place, sublime dishes and very nice staff who describe the dishes served in detail. Agnieszka is very nice and professional",Dinner. romantic,"Gdansk, Poland",Gdansk,maciejm462,2023-09-27
5,"We had the most wonderful experience. Probably the best restaurant experience of our life. From we entered the door, we where greeted by a man, who quickly explained about the restaurant, he showed us to our table and introduced to our waiter of the evening.  Maciek our waiter did an amazing job trough the whole evening. Before we started our dinner, I had together with the restaurant, arranged a little surprise to my girlfriend- to sable a bottle of champagne. The waiter explained very nice and carefully how to do this. This was a great experience. 

What my girlfriend didn’t knew was, that I had planned to propose in the restaurant. So as a small surprise for her, I had arranged to get our song playing in the restaurant, and the mood where perfectly set for a proposal. 

From my now fiancé and me, we would like to say a big thanks for a most wonderful evening. We can only truly recommend this place and will for sure come back again.",Best restaurant - simply!,,,steffenl591,2023-09-26
5,"We were at a birthday dinner - the full range of flavors, amazing meals and drinks was an amazing journey into the interior of the Elixir! We chose the tasting menu along with the cocktail pairing. Definitely worth the price!
The entire taste journey was made pleasant by the waiter Maciej in a very interesting way, breaking down each drink and food into atoms.

We feel a bit like we have just joined a club, undergoing initiation. But we can also talk about this club outside the club ;)",A journey within,,,juliawJ5203FK,2023-09-24
5,"I went for a whiskey tasting, it was very nice. I highly recommend the bartender, Marek. Very informative and tasty. Be sure to order the tartare, it's great.",Great place. Cool staff. Great food,,,_C8938SN,2023-09-24
4,"We were at the restaurant for a tasting. The cheese dishes were very nicely presented and interesting in taste, while the preparation process was discussed by Mrs. Pauline and Mr. Maciek. Very nice and professional service. Thank you for your nice and competent service, we wish you development and nice customers.",Interesting and friendly restaurant,,,Y7414KYtomaszp,2023-09-24
5,"We were a group of 14ppl ordering the tasting menu. The food was very good, a lot of new flavours to try. We also had the cocktail pairing, that we absolutely recommend. 

The service from the hosts was sublime! Special thanks to Aga and Koba ( for an amazing time) 
Will be back for our next trip to Gdansk.","Great food, and even better service! ","Stavanger, Norway",Stavanger,Jhoangrd,2023-09-23
5,"A fantastic place for any occasion. 
Professional service with full knowledge of the menu, the history of the premises, the history of a given drink. People who work with full passion.

The quality of the food is at a very high level - the combination of flavors and the recommended drink is spot on. 

You just have to come there!!!! ",An unforgettable place and fantastic cuisine,,,P9544BZdamianl,2023-09-22
5,"The best place for business meetings. Highly recommended for people that like cigarettes and good whisky, and also delicious meals. Tasting menu and paring cocktail are gorgeous.",Eliksir for business meetings,,,tomekpP8566TQ,2023-09-21
5,"Very interresting and fantastically good restaurant. The Sturgeon paté with caviar was to die for! Superb! 
Knowledgeble staff and very attentive service. The chef and owner is a coffee- and cigarrafficionado - so be sure not to miss the fantastic cpcktails! I had one with locally roasted coffee, localy produced hibiskus (!) Gin with just a hint of vanilla. Faboumus!!! I would highly recomend this venue for an experience above the usual!

Thanks for a memorable evening!
Oh, btw, they have a really nice cigarr-lounge to.... :)","Superb food, attentive service and a place really worth to visit.",,,L3104VVpers,2023-09-19
5,"We recommend!
A wonderful culinary feast. To say that the place is of a high standard is an understatement :) 
It was our first time here, but certainly not the last :) Already during dinner, the idea of ​​inviting other people came up.
Very nice service by Mrs. Agnieszka - everything was explained thoroughly and reliably, and the taste... is indescribable!
Simply delicious 😍",Greetings to the flavors 😍,,,664martynag,2023-09-17
5,"Went here for drinks and came back the same night after dinner. The signature drinks are perfectly balanced with a twist. We had great talks with Bartosz, who also prepared the drinks and explained the background behind the cocktails. The service was excellent. 5/5. We will be back. ",Best cocktails in town! - ask for Bartosz,,,torbeng139,2023-09-16
