rating,text,title,user/userLocation/name,user/userLocation/shortName,user/username,publishedDate
5,Very good pizza and a nice small restaurant with a great atmosphere! Kind waitress. The pizza arrived quikly!,Great,,,corneliamelby,2019-02-22
5,This place is totally awesome. Service is fantastic and Pizza is perfect. I had the pesto pizza which was the nicest ever. Decided to return on our final day for lunch because it was too tasty to just come once ! Highly recommend trying out this little gem. Reasonably priced and excellent service.,Amazing Pizza,"Lisburn, United Kingdom",Lisburn,801oliviap,2019-02-20
3,"It was ok, but I wouldn't eat there again. I ordered a pesto pizza and my husband ordered a cheese one. We waited about 40 minutes. even though there are only 6 tables in the restaurant. Pizzas taste average. The price for a pizza is about PLN 25, and the cutlery is only plastic. ",It was ok,"Warsaw, Poland",Warsaw,U884TZmonikam,2019-02-17
2,"Pizza Formaggio.
Task: Find the gorgonzola in the picture.
In our opinion, none. If it is there, you can't see it or feel it. The worst cheese pizza we've ever eaten, despite the fact that the dough was quite decent. Overall a big disappointment.",Fromaggio pizza with little or no gergonzola cheese,,,micha_kD2903SM,2019-02-14
3,"Nothing crazy, unnecessary large amount of oregano, poor quality cheese, average dough. Plus for the service. I don't understand why such a high rating, I think there are better places for pizza in Gdansk",Mean,,,przemeko768,2019-02-04
5,"Short menu, delicious pizza, small place, friendly service.
Perfect for lovers of pizza, which is the only dish served.",Very good pizza,"Krakow, Poland",Krakow,210katarzynan,2019-02-04
5,"Delicious pizza, every one I ordered was delicious. In addition, very professional and friendly service! I highly recommend it!!",Delicious! I recommend!,,,976magdalenap,2019-02-03
4,"Tasty pizza, very well baked, crispy dough. Limited menu, but everyone will find something for themselves. Each additional ingredient PLN 3. Personally, I missed tomatoes in the pizza with Parma ham and arugula (so far, every pizzeria had this combination of ingredients in Di Parma pizza). I ordered additional tomatoes, but only regular ones were available, cut into thick crescents, not cocktail tomatoes. Another disadvantage for me is the lack of plates. The daughters shared a pizza and were given paper plates. It took away some of the atmosphere and made it more like a bar.
Nice service, nice atmosphere of the old town around. ",Good pizza,"Poznan, Poland",Poznan,907joanna_,2019-01-23
5,"We were there twice on our trip in the summer of 2018. The pizzas were good, it was nice outside and it is centrally located in the old town without being in the worst tourist streets","Good pizza, location and atmosphere","Viby J, Denmark",Viby J,rlynggaard,2019-01-20
5,"Maybe there's no wood-fired oven like the competition, but what can I say - the best pizza in Gdańsk. Delicious cake, tasty ingredients and well-seasoned olive oil. Very affordable.",Revelation!,"Warsaw, Poland",Warsaw,viatorr,2019-01-17
5,"The pizza is not very expensive, but super tasty! Also the restaurant is very cozy and nice. Definitely worth visiting!!",Amazing pizza,"Vilnius, Lithuania",Vilnius,alisac347,2019-01-15
5,Anonymous pearl just off the pedestrian street Best pizza we've tasted and together with the local beer Johannes it's apsalut worth a visit :),Lunch,"Kopervik, Norway",Kopervik,hulda1957,2019-01-12
5,"The restaurant didn't look like much. We were hesitant to go in, but don't regret having lunch here. The pizzas were fantastically good. Perfect base and lots of flavor.",Very good!,,,ina_olofsson,2019-01-07
5,"Came here two parents and three kids for lunch. Very cozy place only few tables and very attentive service. Was waiting a while for five pizzas but clearly worth waiting for. Excellent pizzas with thin bread, mozzarella cheese and fresh ruccola sallad.",Excellent pizza!,"Asa, Sweden",Asa,tomasn163,2019-01-03
4,"Dropped in from the street pursuing a pizza after a busy day. A free table for the family, quick service and reasonable prices. Portions are type of 12'' sizes. So one pizza per person is plenty. Great calm atmosphere. No child seats. Pizza tasted very good but could have been taken out  one minute earlier from the oven, will definitely give this one another chance.",Tasty pizza at reasonable prices,"Gdansk, Poland",Gdansk,PeturGudnason,2018-12-30
1,"While looking for a nice place in Gdańsk, I decided to find something on Tripadvisor - and it was a mistake. 
It was cold and raining that day, so we wanted to drink tea, the menu lists several types and describes them generously - but to our surprise, there was no tea... none :d Oh well. 
Many people point out the lack of cutlery and plates - I'm surprised that the management won't invest a few pennies in such basic equipment. The waiting time was long for pizza, and the pizza itself - well... nothing special. The cake may not have been very bad, but the ingredients were few, not very expressive and of low quality. What a pity. 
Unfortunately, the praised service here was another disappointment - a waiter in sweatpants (I'll get over it) was making out with (I hope) a girl at the bar - which was quite distasteful. Conclusion - never trust only opinions on a website.
Oh... and as for the toilet, it wasn't the cleanest and unfortunately there was no soap. 
Strange - negative comments are about the same things over and over again and management is unable to draw conclusions.",One big disappointment,,,JoannaF1187,2018-12-30
5,"Nice service, very good pizza, thin crust and this taste... the regional beer was also tasty, I recommend it :) ",Delicious Pizza Gdańsk,"Luban, Poland",Luban,GrizzlyDLB,2018-12-28
5,I am a regular guest of this pizzeria. I think the service and product quality are first class!!! Keep it up 👌,Revelation!!!,,,Pioneer747788,2018-12-15
5,"This place is highly recommended.
Small and intimate, with an exquisite pizza!
We will definitely return here.",Magic pizza!,"Kvernevick, Norway",Kvernevick,EAWGOA,2018-12-09
5,"I recommend it 100%!!!
Delicious pizza, fast and friendly service!!! The children were delighted with the pizza!!! We regularly visit La Famiglia😊",Great!!! I recommend!!!,,,KarolinaM1797,2018-12-09
1,"On Wednesday, December 5, 2018, I booked a place in the restaurant for 12 people for Friday at 15:30. I was supposed to call today, i.e. Friday, at 2 p.m. to confirm the reservation. I was surprised when I called and found out that there was renovation going on and my friend forgot to tell me. Nobody called me or informed me. This is some mockery. We will never set foot in this place, I advise against it. If the food was as good as the organization and service, we would all probably get sick. Big negatives!!!!",Total failure. Complete disregard for customers,,,dzika007,2018-12-07
5,"We tried two types of pizza and in our opinion it was delicious. Mega thin dough, fresh ingredients and no sauces! Purely Italian food. You can take different flavors of olive oil. We took mulled wine with our pizza, which was also extremely delicious. We recommend it. ",Dinner,"Lodz, Poland",Lodz,magdak445,2018-11-15
5,Super delicious thin pizza with a crispy base 👍🏻😋small cozy place with sweet smiling staff. Worth a visit.,Super pizzaria with good service.,,,lsgreen67,2018-11-11
4,Great pizza with affordable prices. Small but cozy. You should definetly eat there. Fast service in good English. The food arrived quickly,Good pizza,"Kristiansand, Norway",Kristiansand,stianh551,2018-11-09
4,"The pizza was good and the service too. A cozy little place down town. Cheap too, so I gave it 4 stars. ",Good pizza,"Kristiansand, Norway",Kristiansand,freyjabua,2018-11-07
3,"The reviews are entirely positive, but they are probably written by very unpretentious people.  Room 25 sq.m. The pizzas are small in size, but the price is 25zl. There are a lot of such restaurants in Italy or Spain, but they stand out for their food and atmosphere.  That's not what this place is about. In short, a C!",A C grade,,,bfsl,2018-11-05
5,"Ordered a strong pizza, and it lived up to expectations. With good Johannes beer. Also ordered a salad which tasted great. Recommended ",Exquisite,,,762hildes,2018-10-21
5,"A great place for a trip with your boyfriend or friends. Great decor, simple and cheerful. Very nice service. The best pizza in the country! We will definitely come back during our next visit to Gdansk.",Great! The best pizza in the country!,,,sylwiawP8517PH,2018-10-19
3,"I don't know what to think. So many good opinions, but we were not satisfied with the order. The pizza had quite a hard, stiff dough. The taste is correct. The calzone, however, was very rubbery and with semi-raw vegetables. Maybe a bad day. ",Do I know :/,,,384alicjap,2018-10-16
5,"I ordered Calzone.
Delicate cake.
The waiting time is bearable. But you have to wait for the good ones.
Very nice service.
Local beers are perfect. ",Yum,"Warsaw, Poland",Warsaw,marekw1984,2018-10-14
5,"I'm traveling in Eastern Europe for about 5 weeks and so never expected to only eat Eastern European food.  After all, I don't eat American food every day.  This pizza was one of the best meals I had in Gdansk.  The crust was so light and thin, it was amazing.  The waiter said it was going to take 40 minutes to be prepared, but it  barely took half that long.  If you want a change from Polish food, try this place - you won't be sorry (well - unless you like thick doughy pizza, I guess!).",Excellent pizza!,,,janetpackard,2018-10-11
4,"Very good pizza, got the food quickly, about fifteen minutes. Not so cozy inside, could have lit candles on the tables and wiped dust on the windowsill. Pleasant staff. Would love to come again. ",God pizza!,"Forde, Norway",Forde,mullog,2018-10-10
5,Quick order. Fast delivery of food. Fantastic pizza. Thin and crispy. Bought Parma and Margherita both very good. Recommended.,Very good!,"Haugesund, Norway",Haugesund,kjokkakim,2018-10-09
5,Small and cozy place that serves fantastically good pizza. We had a Diavola and Hawaiana. The pizzas are very thin and were served perfectly cooked. Both were very satisfied and will definitely return.,Fantastic pizza.,,,975adins,2018-10-07
4,"The pizzas tasted very good. 

But waiting 45 minutes is just too long. 

Prices were reasonable.",Delicious pizza but waiting time too long,"Hannover, Germany",Hannover,Gourmetienne,2018-10-05
5,If you love pizza and are in gdansk you must visit La Famiglia. I had a spicy pizza and it was HOT!! but delicious! 10/10,Best pizza in Gdansk,,,718garethf,2018-10-03
4,"Excellent pizza with thin crust. Waiter was friendly and efficient.
Not a great location , outside seating was very poorly lit and inside was very basic, so if you're after fine dining this is not the place, but a good pizza with a beer for 73 zloty for two people  you can't go wrong!",Excellent pizza,,,MaryL2349,2018-09-28
3,"Just basic pizza. Not perfect, but quite edible. 

I didn't get forks and knives, and I didn't see them on the counter or at all on other customers. However, it was easy to eat with your fingers, it had a crispy base. 

At most 14 euros for a pizza with one topping and a liter of cola zero.

I assumed the restaurant was romantically dim, smelling of pizza, styled with Italian interior. I was wrong, reminds me of kebab restaurants in Finland.. ",Pizza for dinner,"Tampere, Finland",Tampere,395petriu,2018-09-28
5,"One of the best Italian resto in town
Waiter speaks english , and he was so helpful, excellent price ( not cheap but he deserves it)
You should try it 👍",Wow 👍,,,Igiveyoutruth,2018-09-20
5,"Several pizzas to choose from. Hello classic. Part is the company's specialty. Very good, tasty, with a distinct taste. Thin, stiff dough. Pizza served on wooden boards. I recommend",Very good pizza,,,jem-bobis,2018-09-18
5,"Service - great! The gentleman who served us was very polite and gave us appropriate advice as it was our first time there.
We ordered Diavole and Havaiane (I don't remember if that's the right name). Both were finger licking good. Properly seasoned and thin. I ordered Diavole because I like spicy food and this pizza did not disappoint me - it burned my mouth, divine! My boyfriend also really liked the pizza with pineapple, he said it was one of the best pizzas he had ever eaten, and he ate quite a lot of them ;)
I highly recommend this place, I would happily eat your pizza every day if it wasn't 500 km away :) ",Pride!! 💕,,,IzabellaStorm,2018-09-16
4,Very good pizza with a thin crispy base. Well worth a visit if you like pizza! Good strength in their olio piccante.,Really good pizza 🍕,"Staffanstorp, Sweden",Staffanstorp,peter_K5284FR,2018-09-15
5,"Are here twice during a short stay in Gdansk with my boyfriend. We decided to go because we had read good reviews about it beforehand and it did not disappoint us! We had a pizza each, my boyfriend had one with chillies and it was so so spicy but he said it was the best pizza he has ever eaten! In total for 2 pizzas, a jug of wine and two beers it worked out at the equivalent of £20 which we thought was incredible!",Amazing food and so cheap!,,,EMRA1995,2018-09-13
5,"The pizza I had was amazing. Perfect thin romana style base, with generous toppings (I think actually this is what gives it the edge over the lovely pizzas I’ve had in Rome and elsewhere). They give you the option of two toppings on one base which allows for variety and also the house red wine was lovely, and a perfect temperature too. This place is pretty simple in many ways but what they do (pizza)...they do RIGHT. Worth waiting for (if you do need to wait - we didn’t). Check out the photo.",Pizza is better than I’ve had in Italy...seriously (sorry Italy),"Eastleigh, United Kingdom",Eastleigh,yellowpenny32,2018-09-06
3,I personally ate a capricosa pizza which was quite good but with a soft base. My wife had the spaghetti aioli which was totally tasteless!,Decent pizza,"Ohrid, Republic of North Macedonia",Ohrid,685kurtj,2018-09-05
5,"Very nice staff, nice staff, good thin crust pizza, great beer. Normal prices. Fast and pleasant",Super,"Lodz, Poland",Lodz,724justynap,2018-09-04
4,For a change from so much Polish food it is very good. The pizzas are very good and they are fast serving.,Very good pizzas,"Seville, Spain",Seville,josec729,2018-08-31
5,A good place to eat a pizza. Food and drinks are very good. The atmosphere is rather simple.,Good pizza,,,christophm489,2018-08-30
4,"...gets your money's worth here. Right next to the main boulevard in a somewhat quieter courtyard, this pizzeria offers a very good price/performance ratio. Attention - the Pizza Diavola was probably the spiciest (but still edible) pizza in a long time. Unfortunately, the tomato sauce was a little stingy, which made the pizza a little too “crunchy”... Greetings from Bahlsen. But all in all a successful evening with reasonable house wine at “La Famiglia”",If you like the pizza very thin...,"Munich, Germany",Munich,Salanor74,2018-08-30
1,"Rubbish! Rats in the bathroom! Very rude waiter! Been waiting for a meal for like 45min, then got a feedback that we won’t get our order.",Don’t go there! Never!,,,985micha_m,2018-08-25
5,"Tasty pizza, decent service and quite reasonably priced. In addition, a little set back from the main street and thus fairly noise-free.",Good reasonable lunch.,"Stord Municipality, Norway",Stord Municipality,792birgert,2018-08-23
5,One of the best pizzas. Great service. The lady even wanted to lower the bill because there was 40 groszy missing on the card ;),Wysmienice,,,551marcins,2018-08-16
5,"One of the best pizzas I've ever eaten, despite the long wait, about 45 minutes. which is obvious with such a delicious offer and good prices, the wait was very pleasant thanks to the nice service and good location. 
Fantastic price/quality ratio, I would never have expected such prices for such delicacies. There are also some interesting options for beer lovers. 
A must-see on the map of Gdańsk for visitors to the beautiful old town and its residents
I will definitely go back there! ","Delicious pizza, great atmosphere ","Malbork, Poland",Malbork,m4ttr,2018-08-16
4,"Good pizza, thin crust, Italian. Add olive oil: natural and spicy. The staff can advise. They also have good lemonade, freshly made, you can take a jug and pour it on the number of people you want. 
Good location, Old Town, side street from Długa Street. Waiting time is approximately 30-40 minutes, unless there is heavy traffic, then it can be up to 1.5 hours. They have tables inside and outside. You can take half a pizza of one flavor and half of another.",Tasty pizza,"Czestochowa, Poland",Czestochowa,KatarzynaPas,2018-08-16
3,"Ate pizza here for lunch, 2 adults and 1 child (baby). The staff were pleasant and smiling, the pizza had a very thin base and one was so strong that it was almost inedible. Perfectly ok lunch place, but probably wouldn't choose it again.",Just fine for a lunch!,"Sarpsborg, Norway",Sarpsborg,carrokarlsen,2018-08-14
5,One of the best pizzerias in Gdańsk :) very nice service. Good location and of course delicious pizza :),5,"Gdansk, Poland",Gdansk,rzemo0711,2018-08-11
5,"Great place and great pizza. Phenomenal service! I especially remember the waiter Paweł. An amazing man. Conversational, funny and intelligent and honest. Regards.",I recommend!!!,,,pawe_kW6842HJ,2018-08-11
5,"Good pizza, nice staff, we got the pizza in 15 minutes. Affordable pizza, highly recommended😀😀😀",Tip top,"Lier Municipality, Norway",Lier Municipality,Dag-Frode73,2018-08-10
3,". I just left the restaurant. The service, a young blond man with a light beard, was extremely unpleasant. Reserving a place...is not allowed.  When asked how long +/- a table will be available, he was very rude and said he didn't know.  Interestingly, I booked a table 2 days ago without any problems.  Maybe because I spoke a foreign language with my grandchildren. Pizzas are good",An extremely unpleasant waiter,"Genval, Belgium",Genval,supertourist_7,2018-08-10
3,"We were encouraged to visit this pizzeria by its high rating on Tripadvisor.
Unfortunately, the pizza has nothing to do with the original Italian pizza.
The price is high considering that we received a paper-thin crust (yes, I love thin pizza, but this was a bit of an exaggeration...).
Ingredients: nothing special, taste like from any supermarket. 'Parma' ham was a thick ham cut into pieces that could not be chewed (the piece in the photo). The cook should check how to cut this type of ham...
Moreover, despite the relatively high price, the pizza is served on paper plates.
A plus for the taste of the cake - it's ok and for the regional beer.
We are disappointed and unfortunately we will not return.
Ps. We've eaten a lot of pizza in our lives in central and northern Italy. We also found great pizza in Poland (including two places near Krakow) where the price was the same as in La Famiglia, and the taste was a hundred times better and more Italian.",Average pizzeria... Not worth it.,,,JustynaW418,2018-08-03
5,"The pizzeria is located in a quiet side street. Very good, spicy diavola pizza with thin crust without unnecessary additives and a well-chilled beer. Nothing more is needed.",An inconspicuous place with delicious pizza,,,rados_awk312,2018-07-29
5,"I've been there a few times already. Each time the pizza was delicious and the service was high. the waiters are smiling and helpful even though it's the middle of the season and someone still wants something :) 
During my last visit, he served at Paweł Street. A super nice waiter who puts up with grumpy customers with a smile and professionalism. 
I will definitely come back there.","Delicious pizza, great service.","Birmingham, United Kingdom",Birmingham,Narrenturm,2018-07-28
3,"The pizza was quite good, although for the price it could have been a bit bigger. Minus for the staff for the lack of plates, cutlery and very dirty tables. ",On average,"Gorzow Wielkopolski, Poland",Gorzow Wielkopolski,P3265NZannam,2018-07-26
5,"The small outdoor area of ​​the pizzeria is really nice and a bit away from the hustle and bustle of Gdańsk's main street. The pizza selection was rather small but nice and the pizza base was ultra thin, which is certainly a matter of taste, but was just right for us. There was also homemade garlic and spicy oil. Gladly again!!","Nice atmosphere, good pizza!",,,sharicampari,2018-07-26
5,We went here after waiting for over two hours other places for food that never came. This restaurant is a lovely place with really nice staff and excellent pizza. Worth a visit for sure.,Great place for great pizza,"Moss, Norway",Moss,Synnesk,2018-07-25
4,"The pizza was very good, just thin. And we have to take the cutlery ourselves, the plates are paper, and I paid PLN 7 for the plates. But overall, the pizza was good and the service was nice.",Super pizza,,,kamils396,2018-07-24
5,"Typical Italian atmosphere, thin crust pizza, few ingredients, no cutlery. The taste is absolutely delicious. Amber's perforation whetted my appetite. There are a lot of people during the tourist season, but quite quickly a nice, bearded waiter organized a table for us and made us welcome.",Tasty Italian-style pizza,"Halinow, Poland",Halinow,246maciekm,2018-07-23
4,"I only ate there for a good price pizza and a beer.
And I must say, a delicious thin base.
And beer from a bottle.",Pretty tasty,"Spijkenisse, The Netherlands",Spijkenisse,andresn203,2018-07-22
5,"Very good pizzas, like in Italy. If you only know pizza from Pizza Hut, this is not for you.
The pizzas have a very good dough, are well topped and taste wonderful. I mean the dough is homemade.
The service is quick and friendly.
Unfortunately the cutlery is only plastic but the pizza comes sliced.
You should get better napkins.
Keep it up!",see well,"Domat/Ems, Switzerland",Domat/Ems,kurtr462,2018-07-21
4,"Really nice pizza. I ate one with tartufo salami and it was delicious. We took pizzas with us to the hotel, but the restaurant was small and cute.",Pretty tasty pizza,"Espoo, Finland",Espoo,hevt88,2018-07-17
5,Very good Italia pizza. Thin and crispy and very tasty. Just off the main tourist streets. Will absolutely recommend this place.,Very good italian pizza,"Drobak, Norway",Drobak,ghanzen,2018-07-14
2,"The pizza wasn't the worst I've ever eaten, nothing crazy. But the service is at the very bottom - including: You have to ask for cutlery and wait ages for your order to be collected. Toilets need a sanitary inspection, no soap. The tables outside are in a sorry state. Where do these high ratings come from? ",Occupation,"Warsaw, Poland",Warsaw,Q221RVannal,2018-07-14
4,"Would recommend going me and my partner had been on holiday for a week and after long walking about we decided to just pop in for pizza, really nice food.
Lovely friendly staff we even ordered an extra one to take back to the hotel suite and warm up later that evening.

Would recommend going. ",Fabulous pizza,"Manchester, United Kingdom",Manchester,LadyE13,2018-07-08
4,Very good pizza with a thin crust. Clean and good flavors. Popular with both children and adults. A small minus is the long waiting time. But the pizza is worth the wait.,God pizza,"Kristiansand, Norway",Kristiansand,jorunnlo,2018-07-06
2,"Honestly we were shocked when we got this thin, dry, burnt pizza.. this is by far not at all the real Italian pizza... very disapointed. Maybe this is polish pizza version, but definitely not the original. ",Nothing similar to Italian pizza,"Vilnius, Lithuania",Vilnius,831edl,2018-07-03
3,"The waiting time for the pizza is about 50 minutes. When we finally got it, we received two thin-crust pizzas that had been left in the oven for too long, which made them dry.
In one word, an Italian flop.",A seemingly Italian atmosphere.,"Wroclaw, Poland",Wroclaw,superdariusz,2018-07-01
5,I highly recommend it. Great pizza with delicious thin crust. Very nice service. The place is pet-friendly. It's a pity not to visit it while in Gdańsk.,Great,"Wroclaw, Poland",Wroclaw,Maciej76,2018-06-29
5,"The pizzas are crispy and warm, and the service is efficient and polite.
Drinks are available at reasonable rates.

The atmosphere is informal, and if you don´t want to be inside, La Famiglia has tables on the other side of the street.",Perfect pizza,"Randers, Denmark",Randers,BentDenmark,2018-06-25
4,"We visited the pizzeria a few days ago - tasty pizza with good ingredients. The only drawback was that the dough was very flexible, we prefer it when it is crispier. Nevertheless, I recommend it ;)",Very good pizza,"Gdansk, Poland",Gdansk,weronikak53,2018-06-24
5,Cozy little local place without too many tourists. Pleasant service and fantastic pizza. Can recommend a visit here.,Very good pizza!,"Vennesla Municipality, Norway",Vennesla Municipality,marigullet,2018-06-24
5,Found this restaurant on Trip advisor. Small restaurant with very good pizza and pleasant service. A lot for the money. Plus for outdoor dining on nice weather days. Recommended!,Best pizza in town!,,,majariks,2018-06-21
5,"If you are looking for good pizza, this is the place to go. It's probably one of the best pizzas I've ever eaten. Chose the one that you could choose two different kinds in one which is a big plus. The service, the price and the location are good, so a perfect pizza place. ",Best pizza place!,,,annaoR6825IE,2018-06-21
4,"Typical Italian pizza, thin crust. Crispy edge, good quality ingredients. The service was very nice! The only negative point is the size of the pizza. It could be a little bigger :) But anyway, I recommend it!",Very good and nice,"Warsaw, Poland",Warsaw,zeciszon,2018-06-18
5,"An inconspicuous place with polite service (greetings to our favorite waitress!) and consistently delicious pizza. Thin dough, fresh and high-quality ingredients, interesting flavor combinations. We recommend!",delicious as usual,,,830katarzynas,2018-06-17
3,"Average pizza. cake for everyone. I like it airy, but this one is dry. I had to drink all the time to swallow food",The middle,"Warsaw, Poland",Warsaw,Maz_IV_an,2018-06-11
5,This place is awesome. The pizzas are really good as is everything else onthe menu. The portion sizes are enormous for the prices. The limited but nice craft beers in bottles is a cherry on top of this delicious cake. Highly recommend.,Portions are HUGE!,"Vilnius, Lithuania",Vilnius,YuriSamson,2018-06-06
5,"The pizza is truly amazing - unique flavors, reasonable prices, very crispy dough, worth recommending",Fantastic pizza,"Warsaw, Poland",Warsaw,adrek17,2018-05-31
4,"After travelling all afternoon and upon arrival in Gdansk, i just fancied something straightforward (time for exploring Polish delicacies later) and tasty. A good pizza always works for me, anywhere in the world, so i tracked down this cosy place.
Thin crust pizza is required, no point in paying for dough, and i must say it was indeed thin, as well as tasty. For the only time in my life i ordered - as dessert you might say - a second pizza! This tells you that (a) i was rather hungry (b) the pizzas were gossamer-thin (c) i enjoyed my first one so much i went back for more!
Very fresh base, extremely more-ish and simple but effective topping. For the very reasonable prices charged i don't complain at all if the first one left me wanting more; the perfect excuse to indulge (and yes, the waitress did raise a Polish eyebrow).
Anyway, if you like a tasty pizza La Famiglia should not disappoint. Washed down with an easy house red wine, i can thoroughly recommend them.
Three pizzas are a crowd though.... and that would be gluttony.",Two's company,"Oxford, United Kingdom",Oxford,NRS444,2018-05-21
4,"Nice place, efficient service, affordable prices. We didn't wait long and the place was full. The dough was good, the only downside was that there was no blue cheese in the pizza with blue cheese sauce. XD ","Traditional pizza, I recommend :)","Ustronie Morskie, Poland",Ustronie Morskie,FarAway773695,2018-05-21
5,"Best pizza in Gdansk. 
Very small restaurant, ang you cant book a table. We had no trouble getting a table at 8 oclock. 
For pizza lovers: you have to try this😄",Wow,"Stavanger, Norway",Stavanger,Tourist75418,2018-05-21
2,"Like its predecessor, TripAdvisor disappointed us here and it's a pity. As someone already perfectly wrote: the cake is ok and nothing else. Paper plates, no cutlery, and you can't eat this pizza without them. The taste is very average, I have never eaten such tasteless pizza (which doesn't happen in my case, I thought about ketchup :)). The only plus is the local Amber brewery, which I like. ",Bad,"Kobylanka, Poland",Kobylanka,mk2286,2018-05-19
4,"We were as a family, 4 adults eating pizza, reasonable prices. They take little time to serve. The waitress speaks English and is very friendly. There are not many tables. ",Very central,"Province of Granada, Spain",Province of Granada,OtiliaAC,2018-05-09
2,"The opinion on TripAdvisor let us down there and we were disappointed! The dough was good and that's all... pizza ingredients from a Polish supermarket. You can't hold a slice of pizza, so it's hard to eat without cutlery - when it comes, it's PLASTIC. Pizza on paper, when the sauce leaks and some ingredients fall off, is not the tastiest.  Service: one lady was very nice, the other one I don't know if she studied or doesn't understand. The cleanliness of the place was AWFUL. Owner, you have to take care of order!!! for this price you can eat a tastier pizza in a cleaner place.",only good pizza dough,"Olsztyn, Poland",Olsztyn,melka123,2018-05-07
4,"We had lunch here one day. I had the vegetarian pizza and it was delicious. Johs ordered the house salad and it was absolutely perfect with plenty of mozzarella, sun-dried tomatoes and various other delicious things, as well as freshly baked bread. Can really recommend this small restaurant located in a small cross street.",Lunch,,,401astridb,2018-05-06
4,"The pizzas we ordered were very good, one of the best we have eaten. The rating is lowered by the waiting time (an hour for a pizza is too long) and a dirty toilet... the service is a plus.",Pizza,"Poznan, Poland",Poznan,753tomaszp,2018-05-05
5,"The place is quite small, but a lot of people come there, so I decided to take the pizza to go. The service is very nice. Great pizzas, very thin crust (perfect in my opinion!), but sometimes few toppings. One pizza will easily satisfy even your hunger :)","Tasty, cheap - I recommend!",,,iwonas68,2018-05-05
3,"My wife and I were there in the evening, tempted by the large number of people and the opinion on TripAdvisor - the pizza was very OK, but the cleanliness of the place left much to be desired: the carafe of wine was dirty, the toilet was also very dirty, my pregnant wife was just waiting for us to leave because of the uncleanliness, we need to take care of the order and it will be OK:) although it probably doesn't bother everyone because it was full of people in the evening:) 4 stars for the food and 3 because of the dirt.","Tasty, but dirty","Krakow, Poland",Krakow,baczekkk,2018-05-03
5,"Very good pizzeria, thin dough very ''padded'' pizzas, affordable prices and very courteous and smiling service. The terrace has no view too bad but I highly recommend it!! ",I advise,"Paris, France",Paris,N232QZalexm,2018-05-01
4,"I had a Hawaiian pizza (21zlotys/€5), the thin dough was good, the Coca-Cola 7zlotys(€1.75) is a bit expensive for Poland but it is next to the most central street, the place is small and more Tables very close together but I recommend it.","Very central, good pizzas.","Las Palmas de Gran Canaria, Spain",Las Palmas de Gran Canaria,Carlotanita,2018-05-01
5,"On a holiday and with a lot of tourism in the city we found this pizzeria. Very good pizzas and good service. Good price, 2 pizzas and 3 beers 75zloty.",Good pizza,,,cristina_traveller,2018-05-01
5,I ate it and it fell off. One of the best pizza I have ever eaten. Almost like in Pisa. I recommend,Oj,"Nowy Sacz, Poland",Nowy Sacz,sebekkrup,2018-04-30
5,"The best pizza I've ever eaten 😍😍😍 Nothing to add, nothing to take away. If someone is really hungry, I warn you, the waiting time is quite long, about 30-40 minutes, but the quality makes up for it. I recommend it with all my heart 😍😍😍",The best pizza!!!,"Surin, Thailand",Surin,hannab231,2018-04-30
5,"The pizza is super good, the service is impeccable, and the atmosphere is chill and informal. Perfect for lunch, and dinner as well, although the style overall is more street food-ish. Will definitely come back!",Just perfect,"Trinidad, Cuba",Trinidad,SigveM5,2018-04-30
4,A small pizzeria with an outdoor garden serving delicious thin-crust pizza. Nice and efficient service.,Delicious pizza,"Gdynia, Poland",Gdynia,pawelj741,2018-04-30
4,"The place is tiny, tables are packed tightly together, but the pizza is delicious. The only minus is the cleanliness, lots of dust on the windowsill and decorations. I recommend delicious Italian pizza!",Delicious pizza,"Bielsko-Biala, Poland",Bielsko-Biala,583mariuszj,2018-04-23
5,"Here you get a fantastic pizza at an incredibly good price. The service is also impeccable.
This is a small and cozy restaurant/café with few seats. If you are looking for a place to sit and enjoy yourself for a long time, this is not the place. But that doesn't seem to be the concept here either, so there's nothing to draw on either. Probably perfectly suited as a place to eat a fantastic lunch. ",Fantastic pizza,,,vegardk2014,2018-04-21
5,"Simply just very good pizza.. after wondering about town trying to find a good restaurant, we found this booth. And it is awsome",Pizza!,"Tulum, Mexico",Tulum,TheoThor,2018-04-14
3,"I came here with my best friend last night - our first in Gdańsk, I ordered the only vegetarian pizza and her a ham and cheese. 

It was an ok pizza, decent in size, but not particularly tasty and just filled a gap in my stomach. 

Service was lovely though. 

Ok for a quick cheap bite to eat. ","Ok pizzas, quite good prices ","London, United Kingdom",London,leannekoi,2018-04-12
5,"We where looking for a quick bite to eat and stumbled across this place tooked away down a quiet side street. Pizzas where delicious!! Staff where very friendly, service was quick and great value for money!!! Definitely worth a visit! ",Absolute gem!!,,,Night_Bridge1,2018-04-10
5,"Exactly as in the title, the pizza has absolutely no disadvantages, the dough and ingredients are simply perfect, I haven't had such joy for my taste buds in a long time.",Pipe,,,212grzegorzs,2018-04-09
5,Delicious pizzas for a good price! For 72 zloty you get two specialty beers (0.5 liter) and two large pizzas.,Recommended,"Nijmegen, The Netherlands",Nijmegen,dboschloo,2018-04-08
